dictionary,dv,segment,direction,maxlag,N,ssr_ftest_F,ssr_ftest_p,q_bh,reject_bh,m_tests,alpha_bh,predictor,response
LM,psei_ret,F_L,DV→Z,1,69,1.2353256244248687,0.27046808439619446,0.5674554575843334,False,15.0,0.05,psei_ret,z_F_L
LM,psei_ret,F_L,DV→Z,2,69,0.6233187523746461,0.539487882987955,0.6901653910813286,False,15.0,0.05,psei_ret,z_F_L
LM,psei_ret,F_L,DV→Z,3,69,0.45970679640810697,0.711476078522494,0.8209339367567238,False,15.0,0.05,psei_ret,z_F_L
LM,psei_ret,F_L,DV→Z,4,69,0.2416798203462757,0.9135012970032502,0.9517356872321809,False,15.0,0.05,psei_ret,z_F_L
LM,psei_ret,F_L,DV→Z,5,69,0.22144610048840857,0.9517356872321809,0.9517356872321809,False,15.0,0.05,psei_ret,z_F_L
LM,psei_ret,HP_L,DV→Z,1,69,0.6521391091147158,0.42229434407300026,0.6334415161095004,False,15.0,0.05,psei_ret,z_HP_L
LM,psei_ret,HP_L,DV→Z,2,69,1.7462513139700495,0.18289557675672094,0.5674554575843334,False,15.0,0.05,psei_ret,z_HP_L
LM,psei_ret,HP_L,DV→Z,3,69,1.2420016154187412,0.30264291071164445,0.5674554575843334,False,15.0,0.05,psei_ret,z_HP_L
LM,psei_ret,HP_L,DV→Z,4,69,1.0198891912283594,0.4050466720830316,0.6334415161095004,False,15.0,0.05,psei_ret,z_HP_L
LM,psei_ret,HP_L,DV→Z,5,69,0.803684498925911,0.5521323128650629,0.6901653910813286,False,15.0,0.05,psei_ret,z_HP_L
LM,psei_ret,H_L,DV→Z,1,69,1.8442529142522404,0.17914873361692035,0.5674554575843334,False,15.0,0.05,psei_ret,z_H_L
LM,psei_ret,H_L,DV→Z,2,69,2.2267038434688016,0.11644140383731463,0.5674554575843334,False,15.0,0.05,psei_ret,z_H_L
LM,psei_ret,H_L,DV→Z,3,69,1.4605690442940502,0.23452860763417702,0.5674554575843334,False,15.0,0.05,psei_ret,z_H_L
LM,psei_ret,H_L,DV→Z,4,69,1.4301356419694389,0.2360214043383672,0.5674554575843334,False,15.0,0.05,psei_ret,z_H_L
LM,psei_ret,H_L,DV→Z,5,69,1.2670487937198014,0.291870152307373,0.5674554575843334,False,15.0,0.05,psei_ret,z_H_L
LM,psei_ret,F_L,Z→DV,1,69,0.988282126654327,0.3238490739859563,0.9620779297789653,False,15.0,0.05,z_F_L,psei_ret
LM,psei_ret,F_L,Z→DV,2,69,0.5308159581341312,0.5907735062279587,0.9620779297789653,False,15.0,0.05,z_F_L,psei_ret
LM,psei_ret,F_L,Z→DV,3,69,0.43345261392949264,0.7298362619814036,0.9620779297789653,False,15.0,0.05,z_F_L,psei_ret
LM,psei_ret,F_L,Z→DV,4,69,0.5502455057437602,0.6995934551676775,0.9620779297789653,False,15.0,0.05,z_F_L,psei_ret
LM,psei_ret,F_L,Z→DV,5,69,0.4874668402677728,0.7840926234503467,0.9620779297789653,False,15.0,0.05,z_F_L,psei_ret
LM,psei_ret,HP_L,Z→DV,1,69,1.18819279656566,0.2797189855072758,0.9620779297789653,False,15.0,0.05,z_HP_L,psei_ret
LM,psei_ret,HP_L,Z→DV,2,69,0.565555156927277,0.570947428678555,0.9620779297789653,False,15.0,0.05,z_HP_L,psei_ret
LM,psei_ret,HP_L,Z→DV,3,69,0.2662365817932719,0.849462128724369,0.9620779297789653,False,15.0,0.05,z_HP_L,psei_ret
LM,psei_ret,HP_L,Z→DV,4,69,0.23355347387205525,0.9183294237043692,0.9620779297789653,False,15.0,0.05,z_HP_L,psei_ret
LM,psei_ret,HP_L,Z→DV,5,69,0.22006679727257128,0.9523624798345713,0.9620779297789653,False,15.0,0.05,z_HP_L,psei_ret
LM,psei_ret,H_L,Z→DV,1,69,1.0314958231351672,0.31357320994505616,0.9620779297789653,False,15.0,0.05,z_H_L,psei_ret
LM,psei_ret,H_L,Z→DV,2,69,0.45854059451533,0.6343322629920993,0.9620779297789653,False,15.0,0.05,z_H_L,psei_ret
LM,psei_ret,H_L,Z→DV,3,69,0.19139277371400346,0.9018569738212956,0.9620779297789653,False,15.0,0.05,z_H_L,psei_ret
LM,psei_ret,H_L,Z→DV,4,69,0.2467005891546652,0.9104778609600954,0.9620779297789653,False,15.0,0.05,z_H_L,psei_ret
LM,psei_ret,H_L,Z→DV,5,69,0.197552565699706,0.9620779297789653,0.9620779297789653,False,15.0,0.05,z_H_L,psei_ret
LM,d_psei_10d_vol_log,F_L,Z→DV,1,66,0.019075823615782396,0.8905969283681934,0.9492084209039469,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,Z→DV,2,66,0.052172964457210716,0.9492084209039469,0.9492084209039469,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,Z→DV,3,66,0.45010707689091217,0.7182163358049569,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,Z→DV,4,66,0.42770289615983514,0.7879600066674679,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,Z→DV,5,66,0.5789671104260186,0.7158298037561817,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,Z→DV,1,66,0.08477791601384616,0.7718958746939186,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,Z→DV,2,66,0.9658022316691078,0.3866136864806471,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,Z→DV,3,66,0.594858907235445,0.6209899428757425,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,Z→DV,4,66,0.5663945918336022,0.6880941957628203,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,Z→DV,5,66,0.6616708808247036,0.6541469736814551,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,Z→DV,1,66,0.4615319433442496,0.49943739855839453,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,Z→DV,2,66,1.341176210612254,0.269393403678906,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,Z→DV,3,66,0.8826661051410304,0.45571467296202217,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,Z→DV,4,66,0.6521156775019507,0.6279376156865705,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,Z→DV,5,66,0.4755852284918151,0.7927026743084388,0.9146569318943524,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,DV→Z,1,66,0.06433154376231251,0.8006155013187437,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,DV→Z,2,66,0.051008204998505016,0.9503127321381177,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,DV→Z,3,66,0.14349979748582004,0.9334178645481196,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,DV→Z,4,66,0.15686772287283987,0.9590458630103056,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,F_L,DV→Z,5,66,0.24206945701483085,0.9418365987222388,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,DV→Z,1,66,0.03216665316535918,0.8582472311582322,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,DV→Z,2,66,0.7463486409760459,0.4785169579136338,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,DV→Z,3,66,0.5915728286595875,0.6231025162274437,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,DV→Z,4,66,0.6467816627090371,0.6316143861552577,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,HP_L,DV→Z,5,66,0.46127666242750653,0.8031197553702201,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,DV→Z,1,66,0.011432993171569285,0.9151935811934216,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,DV→Z,2,66,0.07750121659282662,0.9255199507245896,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,DV→Z,3,66,0.21911233422156234,0.8827337440589754,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,DV→Z,4,66,0.202067109700474,0.9361351163949655,0.99082238698893,False,15.0,0.05,,
LM,d_psei_10d_vol_log,H_L,DV→Z,5,66,0.10428082496362576,0.99082238698893,0.99082238698893,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,Z→DV,1,66,0.43236703880949445,0.513263637296743,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,Z→DV,2,66,0.2183189630368764,0.8045154755887439,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,Z→DV,3,66,0.33214773832088174,0.8021176255522684,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,Z→DV,4,66,0.32361937196381974,0.8609035726090911,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,Z→DV,5,66,0.4653614042387769,0.800154780082562,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,Z→DV,1,66,2.021636051917731,0.16008315329510853,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,Z→DV,2,66,0.9658781596531133,0.38658526334519216,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,Z→DV,3,66,0.322037084377904,0.8093936399076649,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,Z→DV,4,66,0.24051918483102774,0.9141243818038067,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,Z→DV,5,66,0.40010916655684553,0.8464336103733736,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,Z→DV,1,66,2.1736410770294654,0.14545332222012772,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,Z→DV,2,66,1.014899788302255,0.36867781382394804,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,Z→DV,3,66,0.7193452514959793,0.5446240723892608,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,Z→DV,4,66,0.5150761830415788,0.724920826815901,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,Z→DV,5,66,0.393151007166352,0.8512030582603484,0.9141243818038067,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,DV→Z,1,66,0.0009159717817522227,0.9759529042782314,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,DV→Z,2,66,0.064865050449717,0.9372606675439534,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,DV→Z,3,66,0.2903979267981393,0.8321456996703164,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,DV→Z,4,66,0.6780288855089307,0.6102230100296779,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,F_L,DV→Z,5,66,0.5988802641749599,0.7009113831267811,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,DV→Z,1,66,0.16353201036790632,0.6873169625004916,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,DV→Z,2,66,0.9928178151570418,0.376635698203444,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,DV→Z,3,66,0.7244251240503023,0.541663960346018,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,DV→Z,4,66,0.5086429186418991,0.7295614986954062,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,HP_L,DV→Z,5,66,0.45256858208279316,0.8094150915188937,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,DV→Z,1,66,0.007568637334496119,0.9309535377867851,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,DV→Z,2,66,0.032969806670339635,0.9675855864737338,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,DV→Z,3,66,0.03607215252384159,0.9907272011875966,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,DV→Z,4,66,0.09155075165327717,0.9847228806270458,0.9907272011875966,False,15.0,0.05,,
LM,d_psei_30d_vol_log,H_L,DV→Z,5,66,0.28108509302404605,0.9213316185759213,0.9907272011875966,False,15.0,0.05,,
LM,cds_logdiff,F_L,Z→DV,1,77,0.2456847730764061,0.6216190249569816,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,F_L,Z→DV,2,77,0.8059128586823983,0.45078067429433555,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,F_L,Z→DV,3,77,0.4579946531617662,0.7125451318102385,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,F_L,Z→DV,4,77,0.5367206074963435,0.7092368541643277,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,F_L,Z→DV,5,77,0.33309014730775244,0.891027268698667,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,HP_L,Z→DV,1,77,0.66208766516324,0.41847007695837546,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,HP_L,Z→DV,2,77,0.5768862713030336,0.5642918926159028,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,HP_L,Z→DV,3,77,0.24220494424707464,0.8665853692433845,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,HP_L,Z→DV,4,77,0.20052423665854596,0.9371755484905706,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,HP_L,Z→DV,5,77,0.3903847033939414,0.8535513729299438,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,H_L,Z→DV,1,77,0.7359518018206536,0.3937686282743842,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,H_L,Z→DV,2,77,0.33876964172785834,0.7138084380738973,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,H_L,Z→DV,3,77,0.4484903340325723,0.7191840172390521,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,H_L,Z→DV,4,77,0.359068829987616,0.8367970737450934,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,H_L,Z→DV,5,77,0.4549294203250042,0.8081011866483526,0.9371755484905706,False,15.0,0.05,,
LM,cds_logdiff,F_L,DV→Z,1,77,0.5556126977072264,0.4584267067846891,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,F_L,DV→Z,2,77,0.506245679173875,0.604943995313311,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,F_L,DV→Z,3,77,0.4617825027158379,0.7099069900516117,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,F_L,DV→Z,4,77,1.0497167409069146,0.38875159927518793,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,F_L,DV→Z,5,77,0.7683855691400069,0.5761868751799286,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,HP_L,DV→Z,1,77,0.666879291086934,0.41679875895837004,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,HP_L,DV→Z,2,77,0.5816334537943961,0.5616628524975862,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,HP_L,DV→Z,3,77,0.5326510767305055,0.6614584793001238,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,HP_L,DV→Z,4,77,0.7011439709061724,0.5940322951080995,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,HP_L,DV→Z,5,77,0.5151874640432245,0.7637520495142138,0.7637520495142138,False,15.0,0.05,,
LM,cds_logdiff,H_L,DV→Z,1,77,1.3210862622373485,0.2541490567341875,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,H_L,DV→Z,2,77,0.80330983444898,0.45192915905072983,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,H_L,DV→Z,3,77,0.615150988077115,0.6075716490659109,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,H_L,DV→Z,4,77,0.7781310159766327,0.5435149589578091,0.7606146321981554,False,15.0,0.05,,
LM,cds_logdiff,H_L,DV→Z,5,77,0.6030518205626452,0.697748791962038,0.7606146321981554,False,15.0,0.05,,
LM,fx_ret,F_L,Z→DV,1,67,0.2717845251755387,0.603965073496542,0.6968827771113947,False,15.0,0.05,,
LM,fx_ret,F_L,Z→DV,2,67,1.2150944544253381,0.30387714628188217,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,F_L,Z→DV,3,67,0.4324102853586794,0.7305966722965099,0.7827821488891178,False,15.0,0.05,,
LM,fx_ret,F_L,Z→DV,4,67,0.32747288310897743,0.8583213018856358,0.8583213018856358,False,15.0,0.05,,
LM,fx_ret,F_L,Z→DV,5,67,1.1142142414679366,0.36460169548746085,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,HP_L,Z→DV,1,67,2.0771698065086657,0.15446940434068435,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,HP_L,Z→DV,2,67,1.011227230966148,0.3698869798404246,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,HP_L,Z→DV,3,67,2.114908643604156,0.10836131519602317,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,HP_L,Z→DV,4,67,1.649143117458686,0.17536607829744374,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,HP_L,Z→DV,5,67,1.7822055244119375,0.13319318874478486,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,H_L,Z→DV,1,67,2.3250918284935085,0.1323073912741897,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,H_L,Z→DV,2,67,1.1086824006231044,0.33665814740256284,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,H_L,Z→DV,3,67,1.2711656700352818,0.29293233033046745,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,H_L,Z→DV,4,67,1.1201480161855477,0.35666590357918926,0.5043913361460336,False,15.0,0.05,,
LM,fx_ret,H_L,Z→DV,5,67,1.0316352369712731,0.4091526291039646,0.5114407863799557,False,15.0,0.05,,
LM,fx_ret,F_L,DV→Z,1,67,1.618677281305811,0.20795226721750873,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,F_L,DV→Z,2,67,2.0780431087553577,0.13409162101567015,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,F_L,DV→Z,3,67,0.7636296994420854,0.5191537403128716,0.6489421753910896,False,15.0,0.05,,
LM,fx_ret,F_L,DV→Z,4,67,1.0159622130858614,0.4074073336800949,0.6489421753910896,False,15.0,0.05,,
LM,fx_ret,F_L,DV→Z,5,67,0.8558031458985402,0.517126745544644,0.6489421753910896,False,15.0,0.05,,
LM,fx_ret,HP_L,DV→Z,1,67,0.7749098521464494,0.3820481863826519,0.6489421753910896,False,15.0,0.05,,
LM,fx_ret,HP_L,DV→Z,2,67,0.5225732629888022,0.5956666647490773,0.6778384707783772,False,15.0,0.05,,
LM,fx_ret,HP_L,DV→Z,3,67,0.35604885824721755,0.7849338680875819,0.7849338680875819,False,15.0,0.05,,
LM,fx_ret,HP_L,DV→Z,4,67,0.9533842239634047,0.44058917979390155,0.6489421753910896,False,15.0,0.05,,
LM,fx_ret,HP_L,DV→Z,5,67,0.6908392298848705,0.6326492393931521,0.6778384707783772,False,15.0,0.05,,
LM,fx_ret,H_L,DV→Z,1,67,3.5047110669869546,0.06583772463980085,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,H_L,DV→Z,2,67,2.567964468062147,0.08509796507016754,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,H_L,DV→Z,3,67,1.508447294318105,0.22209498078629616,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,H_L,DV→Z,4,67,1.6672166686712275,0.17104638635549277,0.5552374519657404,False,15.0,0.05,,
LM,fx_ret,H_L,DV→Z,5,67,1.1852910219006028,0.3294293400719969,0.6489421753910896,False,15.0,0.05,,
LM,d_vix_log,F_L,Z→DV,1,70,0.11897732385315322,0.7312431408989513,0.8912551284332301,False,15.0,0.05,,
LM,d_vix_log,F_L,Z→DV,2,70,0.18465655740536466,0.8318381198710147,0.8912551284332301,False,15.0,0.05,,
LM,d_vix_log,F_L,Z→DV,3,70,0.5395888441383573,0.6570103324272298,0.8912551284332301,False,15.0,0.05,,
LM,d_vix_log,F_L,Z→DV,4,70,0.3701859196551004,0.8289050705597654,0.8912551284332301,False,15.0,0.05,,
LM,d_vix_log,F_L,Z→DV,5,70,0.26836099173201544,0.928450191618135,0.928450191618135,False,15.0,0.05,,
LM,d_vix_log,HP_L,Z→DV,1,70,2.324869295346978,0.13209875365881643,0.3590487607403235,False,15.0,0.05,,
LM,d_vix_log,HP_L,Z→DV,2,70,3.8420946867550563,0.026642528110180346,0.23827951950558104,False,15.0,0.05,,
LM,d_vix_log,HP_L,Z→DV,3,70,1.873993258898361,0.1436195042961294,0.3590487607403235,False,15.0,0.05,,
LM,d_vix_log,HP_L,Z→DV,4,70,1.3782662530972474,0.2529282690897947,0.4742405045433651,False,15.0,0.05,,
LM,d_vix_log,HP_L,Z→DV,5,70,1.064993969240987,0.3899779683994006,0.5849669525991009,False,15.0,0.05,,
LM,d_vix_log,H_L,Z→DV,1,70,4.072455862556153,0.04765590390111621,0.23827951950558104,False,15.0,0.05,,
LM,d_vix_log,H_L,Z→DV,2,70,3.5880059227448675,0.03344134864835522,0.23827951950558104,False,15.0,0.05,,
LM,d_vix_log,H_L,Z→DV,3,70,2.1129565490113564,0.10800195541311804,0.3590487607403235,False,15.0,0.05,,
LM,d_vix_log,H_L,Z→DV,4,70,1.47419026018429,0.2220370359929507,0.4742405045433651,False,15.0,0.05,,
LM,d_vix_log,H_L,Z→DV,5,70,1.0756877500765285,0.3841782806516915,0.5849669525991009,False,15.0,0.05,,
LM,d_vix_log,F_L,DV→Z,1,70,3.8784787964359504,0.05310888096044686,0.13481823547016203,False,15.0,0.05,,
LM,d_vix_log,F_L,DV→Z,2,70,2.2785091970056315,0.11081725301326995,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,F_L,DV→Z,3,70,2.1759945024728604,0.10016933618079821,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,F_L,DV→Z,4,70,1.6272033766792497,0.17990664162378525,0.20758458648898298,False,15.0,0.05,,
LM,d_vix_log,F_L,DV→Z,5,70,1.4447644619630886,0.22331612755296898,0.22331612755296898,False,15.0,0.05,,
LM,d_vix_log,HP_L,DV→Z,1,70,8.605731444242878,0.0046041637589911266,0.0690624563848669,False,15.0,0.05,,
LM,d_vix_log,HP_L,DV→Z,2,70,4.213095237178394,0.019174164492783717,0.12230361908001461,False,15.0,0.05,,
LM,d_vix_log,HP_L,DV→Z,3,70,2.694621661966155,0.053927294188064814,0.13481823547016203,False,15.0,0.05,,
LM,d_vix_log,HP_L,DV→Z,4,70,2.697893692481966,0.03955375118531695,0.13481823547016203,False,15.0,0.05,,
LM,d_vix_log,HP_L,DV→Z,5,70,1.971856849149724,0.09764120141685513,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,H_L,DV→Z,1,70,5.302117500321998,0.02446072381600292,0.12230361908001461,False,15.0,0.05,,
LM,d_vix_log,H_L,DV→Z,2,70,2.571706770683285,0.08440631242246686,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,H_L,DV→Z,3,70,2.0395522260172094,0.11789318303426713,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,H_L,DV→Z,4,70,2.0154381346656676,0.1044438774443117,0.1473664787928339,False,15.0,0.05,,
LM,d_vix_log,H_L,DV→Z,5,70,1.4573328441975355,0.21907629127810668,0.22331612755296898,False,15.0,0.05,,
